UniprotID,prob_of_sol
Q7Z3E5,0.35880952380952374
P03950,0.38596825396825396
Q9NZJ5,0.4471825396825397
Q9Y2J2,0.5687142857142858
Q6UX65,0.5098635531135531
P0DPD6,0.38080952380952376
Q14677,0.42892848817848817
P54852,0.5780339105339106
Q9UF33,0.6632619047619047
Q6UXG2,0.4040873015873016
P55199,0.3982420634920635
P52798,0.5663226495726496
Q53R41,0.515718253968254
Q5T8I3,0.709190476190476
Q14674,0.5977777777777779
O75460,0.6371904761904762
Q8IW50,0.5810277777777777
A8MZ36,0.6024365079365078
Q96C01,0.5589656732156734
Q3B820,0.5185833333333334
Q86VI1,0.6706666666666666
Q9Y5Q0,0.5879642857142858
Q9UJM3,0.5236984126984127
Q6ZT52,0.503702380952381
Q5JRC9,0.5231958874458874
Q9Y256,0.48885317460317457
Q8N693,0.46238888888888885
Q6UWF9,0.5412142857142858
Q52LJ0,0.5949603174603175
Q96K12,0.6593095238095239
Q8IYT1,0.5047936507936508
Q9NYK6,0.45208333333333345
Q6ZV73,0.5104722222222223
Q9BRP7,0.6487460317460316
Q6ZNL6,0.5913412698412699
Q96LA6,0.5078600288600289
Q9BSK4,0.562469474969475
Q9NZ56,0.5604880952380953
Q9Y680,0.6641309523809524
Q5XX13,0.5687738095238095
Q9Y297,0.627468253968254
Q8IX07,0.5495
Q9UK22,0.545904761904762
Q5XUX0,0.5523055555555556
Q9H4M3,0.6424404761904762
P49326,0.49684307359307356
Q9UBS5,0.5855487012987013
Q01415,0.5344458874458876
Q9UBC7,0.5791623376623376
P55316,0.6360158730158729
Q11128,0.7480757575757576
P32314,0.6400353535353536
Q6PIY7,0.5023333333333333
Q5VTD9,0.5875
P0CL80,0.5631349206349207
A6NER3,0.49575641025641026
Q96F15,0.5265659340659341
Q17RS7,0.5763333333333334
Q6ZVE7,0.5482142857142857
Q7Z601,0.48896825396825405
Q9BQQ3,0.5329880952380952
Q99679,0.5440595238095238
Q6UWM5,0.6346785714285715
Q9Y4H4,0.5378095238095238
O60269,0.5693992673992674
Q14831,0.728280303030303
Q9BRR8,0.4936947496947498
A6NDN3,0.5396312576312576
Q7LDG7,0.48159523809523813
P40197,0.558783189033189
P32249,0.5826309523809524
I3L273,0.6406601731601731
P48167,0.6762424242424244
Q96IK5,0.49625
P22492,0.5567182539682539
Q9BY41,0.6345800865800866
O95528,0.6373333333333333
P49019,0.5471468253968255
Q14CZ8,0.7658800366300368
Q9NRZ9,0.42817848817848814
Q9NSB8,0.47404834054834055
Q96D96,0.5338333333333334
P31271,0.7562649572649572
P17066,0.5181587301587303
Q9BYM8,0.5111349206349207
S4R3P1,0.7741071428571429
A2RU54,0.4928809523809525
O15347,0.6363165445665446
P0DMR1,0.5209126984126984
P31943,0.574198051948052
O43837,0.5635
P40933,0.49352380952380953
P52597,0.5318650793650793
P48735,0.5118333333333334
Q96PE3,0.60675
Q9Y6W8,0.676058608058608
Q9NZH7,0.6780176767676768
P10145,0.5636071428571428
Q12906,0.6194761904761905
P16871,0.4882142857142857
Q9UF12,0.47885164835164834
Q15811,0.6221031746031745
P26012,0.5737554112554113
O43187,0.5830555555555557
Q9BZI1,0.6418333333333333
P05556,0.6006071428571429
Q96CN7,0.6361706349206349
P06213,0.6384166666666666
Q8N201,0.512739898989899
O14498,0.7375119047619049
P31321,0.55875
P00995,0.6123333333333333
Q969R8,0.5675357142857144
Q9NZN1,0.6427939560439561
Q7Z3Y8,0.5805173160173159
Q86TH1,0.5686504329004329
Q5T2N8,0.6020317460317459
Q8TBG4,0.5418333333333334
P11712,0.6181349206349207
Q8WVH0,0.5287556332556332
Q9UMD9,0.509904761904762
O75912,0.5315039682539682
Q9BTC0,0.6035375180375181
P25685,0.589537518037518
Q9P265,0.6822261904761904
A6NFQ7,0.5810887445887445
P55265,0.44580402930402924
P51452,0.6214559884559885
P28340,0.6251587301587301
O43781,0.5729960317460318
P01909,0.5740577200577199
Q9UNE0,0.640265873015873
Q9P2K8,0.3979880119880119
O43491,0.641107142857143
P29320,0.5809871794871794
Q9NT22,0.5297425907425908
Q9NQ60,0.6463399933399933
Q9HBU6,0.4554126984126984
A6NNW6,0.5810515873015872
O14638,0.4401720779220779
P13929,0.4379046786546786
P26378,0.4240183150183151
Q6UWR7,0.4904706959706959
P98073,0.5569047619047619
P52803,0.5118253968253968
Q969Z0,0.5364960317460318
Q14289,0.5817678987678987
Q96GL9,0.6382103174603173
A6NJV1,0.5459657287157288
Q8TC56,0.6496587301587301
Q17R55,0.6312976190476189
O43320,0.6004999999999999
P08620,0.6534206349206348
Q9Y5Y0,0.5215238095238095
Q9BVV2,0.5309365079365078
Q8NFG4,0.566047619047619
Q04609,0.5810726495726495
Q9P278,0.5202002164502164
Q9HCQ5,0.621196608946609
Q9UKT4,0.5729047619047619
O94915,0.5890238095238096
Q75VX8,0.5631428571428571
Q9BWX5,0.4023102453102453
O43603,0.4469801587301588
P51570,0.5046230158730158
P51114,0.4091111111111112
Q96CU9,0.4566125541125541
Q9UF56,0.5447380952380952
Q9UJU5,0.5669761904761906
P25089,0.6088412698412698
P07954,0.7829999999999999
O15409,0.5267597402597403
Q3SYB3,0.5509629814629815
Q8IVP5,0.5044285714285713
O43681,0.5258968253968255
Q9NU53,0.5831818181818182
O00270,0.536952380952381
O60565,0.6241031746031745
Q6P9A2,0.43758974358974356
Q5JWF2,0.6323095238095239
P0C0S5,0.6280194805194806
P06899,0.4713012820512821
P14317,0.6091428571428571
P69891,0.5425476190476192
P16403,0.5920515873015872
P43080,0.6459920634920634
P11169,0.5874480519480518
Q96GX5,0.49543650793650784
Q16836,0.5445595238095239
A0A1W2PR19,0.7016666666666665
Q9P0R6,0.6415473137973138
Q9Y543,0.5682432844932845
Q99081,0.6016507936507938
C9JCN9,0.5372499999999999
Q8NHY5,0.584186507936508
Q9Y4L1,0.5596547619047619
P04792,0.553718253968254
Q01581,0.5238611111111112
Q9P0W2,0.48647222222222225
P80217,0.4784285714285714
Q9NXR8,0.5407851037851038
Q969P0,0.5596056166056167
O75144,0.6004761904761904
Q5VVH5,0.5910000000000001
Q9NZH8,0.6053650793650793
Q5TF58,0.5581428571428572
Q9Y366,0.4649487179487179
Q8IZI9,0.6342057942057943
P05013,0.5802252747252747
P32942,0.5888811188811188
P13598,0.5970717893217894
Q9GZV4,0.6278928571428571
Q9UBP8,0.5649945887445889
Q1A5X6,0.6333735431235431
P05107,0.5522142857142857
P05161,0.682027777777778
P05154,0.6225966810966811
P28290,0.5613293650793652
Q13572,0.5064246031746031
P0C870,0.5121373626373625
Q99612,0.48958080808080806
Q8N5I3,0.615830808080808
Q96NJ5,0.7820238095238097
Q7L273,0.6313524808524809
Q9BVG8,0.6037142857142858
Q2VIQ3,0.520638888888889
P43405,0.4778333333333334
Q86Z14,0.5336443001443002
O60282,0.7348015873015872
Q9BYR5,0.5071864246864246
Q9Y257,0.5961459096459096
Q8TAF8,0.5318333333333333
Q5T5A8,0.5890833333333334
P82987,0.6346428571428572
A6NJJ6,0.6157499999999999
Q17RY0,0.4614621212121212
P08684,0.743
Q99062,0.6519523809523808
Q16526,0.7021071428571427
A2RUU4,0.5485908258408257
P28325,0.6440508658008659
Q9P0U4,0.4800238095238095
O43927,0.5052420634920636
Q9H467,0.5523611111111112
Q9H7T0,0.6176071428571429
P17302,0.5194444444444444
P40313,0.5210674603174603
Q9P2B4,0.5999047619047618
Q969M2,0.5862157287157287
Q6UX04,0.4993293650793651
Q53GD3,0.5374285714285715
Q6IQ26,0.5429642857142857
Q5H9S7,0.6369761904761905
Q5TAQ9,0.5196904761904763
O95865,0.5425873015873015
O94830,0.39455952380952375
O43246,0.4313730158730159
P33240,0.43917063492063496
P20711,0.55492451992452
Q8NES8,0.6927500000000001
Q14154,0.48855402930402925
Q96EP5,0.3645714285714285
P19113,0.5088257020757022
Q13206,0.4556944444444445
Q9C098,0.7404285714285712
Q86XP3,0.4513308080808081
P52429,0.44551831501831507
O75911,0.5875970418470419
Q96QD5,0.5549484126984128
Q6ICB0,0.613521645021645
P09038,0.5493253968253969
Q8TES7,0.6393277278277278
Q9H6D8,0.5491111111111111
Q86XK2,0.4799617604617605
Q14254,0.5595238095238095
Q6NT46,0.574670634920635
P06744,0.5485353535353535
Q6P050,0.4961309523809524
P0C091,0.5253888888888888
O60883,0.6238809523809524
Q7L622,0.5571507936507936
P56159,0.5087095959595961
Q9H1C3,0.5988697691197692
Q8NHV1,0.5548809523809524
P18507,0.48233333333333334
Q9BXC1,0.43430303030303036
Q9Y2T5,0.6466958874458874
P18505,0.6338333333333331
Q96P69,0.61725
P41594,0.6025
O75388,0.5883075258075259
Q7Z602,0.587392156862745
P81274,0.66475
O75791,0.6363055555555556
Q4V328,0.7294999999999999
O43424,0.5081083638583639
Q8TAA5,0.6230530303030304
A6NMD2,0.5486088911088911
Q9NZH0,0.43667532467532477
P01148,0.6073387445887446
P43220,0.5916984126984127
P01275,0.5529047619047619
Q5SZD4,0.5295421245421246
Q9P0M6,0.4928333333333334
P0DPK2,0.49477380952380945
P56524,0.6786190476190476
Q6UXU4,0.4607712842712842
O00178,0.4947948717948718
P11166,0.4982182539682541
Q5T8I9,0.4928333333333334
Q5TA89,0.7178849206349207
P00739,0.5229678932178932
A8MV81,0.5590238095238095
Q7LGA3,0.5568369408369409
Q2VIR3,0.5898690476190477
Q14974,0.5913286435786437
Q9H6K1,0.5358279220779221
P27352,0.6138611111111111
P13164,0.5821538461538462
A9QM74,0.634440476190476
Q9NRM6,0.49130586080586086
P26440,0.7101626984126983
Q9H0B3,0.5589736652236653
P61925,0.601813492063492
Q6GPH6,0.5686111111111112
Q6NSI8,0.513968253968254
Q9Y581,0.5434642857142857
Q9Y287,0.5802813852813853
Q6UXK2,0.6068333333333333
Q92831,0.5640833333333333
Q8IYS2,0.6569682539682539
Q7RTS7,0.5340793650793652
Q9C0H6,0.48248015873015876
Q0D2K2,0.49719805194805194
P78386,0.5951031746031746
Q8N239,0.5409126984126984
Q9Y597,0.6344365079365079
Q9BW19,0.5818571428571429
P20151,0.5062738095238095
Q03426,0.5496428571428571
Q96S38,0.5547008547008546
Q6VAB6,0.5229520202020203
Q12756,0.5840793650793651
Q15027,0.5172857142857143
P08910,0.5681904761904762
Q709F0,0.513096681096681
Q9H7C9,0.603650432900433
P30542,0.6004404761904761
O75891,0.6458769841269841
Q9BQI0,0.5301666666666667
Q99996,0.6884404761904761
Q13155,0.5968809523809524
Q6UWZ7,0.6271107503607504
Q8TC94,0.6619047619047619
Q08AH1,0.5898214285714286
Q9H672,0.4346071428571429
Q9C0K3,0.4792380952380953
Q9H1Z8,0.6167460317460318
Q8IVU9,0.5529636752136752
Q6F5E8,0.5175793650793652
P23435,0.5329365079365078
P14091,0.48865476190476187
Q13185,0.6460079365079365
Q9C0B2,0.5224960317460317
Q7Z6I8,0.6042871572871573
P0DMQ9,0.5959242424242425
P86791,0.6151507936507937
O95674,0.5860000000000001
Q99674,0.5882409812409812
Q9NNX6,0.5017103174603175
Q9NYV4,0.4360912698412698
Q5I0X4,0.5500768398268399
Q9ULG6,0.5410943223443223
P30622,0.6163333333333333
Q8N365,0.5609337606837608
A8K4G0,0.6048333333333334
Q6UXN8,0.5242857142857144
Q9UHC6,0.49778563103563106
Q53SF7,0.3995832500832501
Q00535,0.40119913419913417
E9PRG8,0.4775000000000001
P51788,0.6209166666666666
Q96AQ7,0.4831904761904762
A0PK11,0.6835277777777777
Q9ULM6,0.49536652236652245
P04632,0.6221183261183261
A8MUP2,0.6220054112554112
Q6UXH1,0.5136839826839826
O43889,0.5790943223443222
P0DML2,0.5923744588744588
P80162,0.6271111111111111
A0A1B0GTU2,0.5527077922077922
P61073,0.5238095238095238
P17538,0.6197489177489177
Q9UN19,0.5442584637584638
A0PJW8,0.4825238095238095
Q8N136,0.6603484848484849
Q30KP8,0.6544166666666668
Q8IWE4,0.5676043956043957
P59666,0.5455674603174603
P27707,0.5520238095238095
O60479,0.6354339826839825
Q96SL1,0.5668888888888888
O95661,0.526534188034188
Q9UDY4,0.5731776556776558
P37059,0.6011011904761905
Q8TE96,0.6500432900432901
P09884,0.6044090354090355
Q5VSY0,0.6367857142857143
Q86YR5,0.5917236652236653
Q9NPR9,0.5411388888888888
P0CG08,0.5579502164502164
O75487,0.44715476190476194
P0CG33,0.5585436507936506
Q14449,0.5634300144300144
P0CJ92,0.688670634920635
H3BQL2,0.5209325396825397
Q14789,0.4784209401709401
Q96EK6,0.4930530303030302
Q8IZP7,0.6428571428571429
Q12849,0.44918326118326113
P07492,0.5789603174603175
P28161,0.5302738095238095
Q15034,0.562527777777778
Q9P2D3,0.6049585137085137
P31277,0.6110476190476191
Q6MZM0,0.46029212454212454
A8MTL9,0.35877380952380944
Q93033,0.5030992063492064
Q9NRR6,0.705861111111111
O14979,0.6344841269841269
P05111,0.48645238095238097
P51553,0.63125
Q16552,0.7216111111111111
Q9HBE5,0.5269617604617605
P54105,0.5155508870214753
Q12894,0.5287142857142857
Q13422,0.551670634920635
Q9HBG6,0.5063095238095238
P18065,0.6724444444444444
Q8NFR9,0.5905109890109891
P51617,0.5038174603174604
Q9HCE6,0.6308373015873016
O43299,0.39555555555555555
Q5T2E6,0.7168690476190475
Q9H981,0.5700887445887446
Q9UHC3,0.5815277777777779
Q6PL18,0.7334444444444443
A0A1W2PPM1,0.6675277777777776
Q9BV73,0.6189960317460318
Q99829,0.6201666666666668
P68400,0.5948998778998779
Q6NT55,0.4417976190476191
Q9NSK7,0.4885277777777779
Q9Y600,0.5324935064935066
Q9H8E8,0.542861111111111
P01189,0.6331666666666668
Q07092,0.5280714285714285
O95196,0.5520119047619048
P58505,0.5368379120879122
Q6PEY0,0.7042023809523809
I3L1E1,0.5987981462981463
Q6ZRH7,0.5473253968253967
Q9NRG7,0.6277301587301587
Q8NEP3,0.691892857142857
P35663,0.651681818181818
Q8NCS7,0.47048412698412706
Q9UBT7,0.649722222222222
Q15828,0.5246272893772893
Q9UI47,0.5609935064935064
O60716,0.5022943722943722
Q9UMR2,0.6574859307359308
Q8WVC6,0.6351904761904761
Q9GZN8,0.5154853479853481
Q6ZUT9,0.7179848484848483
Q9Y4B6,0.5226730769230769
Q6ZN54,0.6643015873015874
P17707,0.42437545787545794
Q86SG3,0.48014285714285726
P59103,0.46692207792207796
Q9UPY3,0.530888888888889
Q9NY93,0.6147738095238096
O95057,0.7015595238095238
Q9NYP3,0.6112996447996448
Q5JWR5,0.6219663114663114
P14061,0.5553611111111112
Q8IY37,0.6614325396825396
Q9Y2G8,0.5214880952380953
Q9Y5T4,0.5973672438672439
Q96EV8,0.7110436507936506
Q07864,0.6246547619047618
A0A1W2PPF3,0.5732142857142857
Q14126,0.4944954212454213
Q75N90,0.66375
Q14697,0.534390331890332
P54826,0.5937902097902098
Q9H2C0,0.5868177655677655
O95876,0.5510555555555555
O43716,0.5469126984126984
Q9UP38,0.6101666666666666
P21462,0.5303055555555557
Q9BWH2,0.6620930735930736
O75223,0.5486440226440226
Q86XP6,0.6571904761904763
Q9H0R8,0.6166706349206349
Q8N1C3,0.49502380952380953
P50151,0.5236760461760462
P52566,0.5768531746031745
Q8IXQ4,0.6566666666666666
Q5UAW9,0.48354761904761906
Q9NS66,0.552985347985348
O43194,0.5358424908424909
F8WBI6,0.6419047619047621
Q13322,0.49769474969474975
Q9HCL2,0.4625598290598291
Q6NUI2,0.3635952380952381
P38646,0.3707022977022977
O75367,0.46547610722610727
B0YJ81,0.4401150793650794
Q9P035,0.4518278388278389
P48506,0.43347691197691196
Q9UGQ3,0.4706492673992674
Q3ZCU0,0.5250021645021645
Q16661,0.6744761904761906
P04439,0.5915555555555555
Q9Y5J3,0.44259523809523815
P32754,0.6251475468975469
P0DMV9,0.4888373015873016
O75506,0.5080238095238094
O75330,0.6080555555555556
P35680,0.5354087301587301
P14866,0.6261666666666668
O60506,0.623200160950161
P60568,0.5386085858585858
P15248,0.44092857142857156
P05231,0.6013333333333334
Q9P2H3,0.6166904761904761
P09913,0.6226439393939394
Q9NWB7,0.7664025974025974
Q86VI3,0.5719230769230769
Q96DU7,0.5551758241758242
Q6NXS1,0.6186085858585859
P35527,0.5959325396825397
P22694,0.5502731092436974
Q92830,0.5820714285714286
Q9UK76,0.7495873015873015
Q8NEP7,0.5203717116217117
Q86UP2,0.5140692640692641
Q9HCH0,0.5263849206349207
P52849,0.6202460317460317
Q8NEJ9,0.5947274114774115
Q9HC98,0.5679642857142856
Q5H8A3,0.6508482905982906
P78316,0.4984623709623711
Q99784,0.6461269841269842
Q16517,0.6145396825396825
Q8WWR8,0.59975
Q8N0W4,0.5516538461538462
P21359,0.6580315517815518
Q9HCQ7,0.6510252525252526
O94856,0.7632056277056276
Q99801,0.6051165223665224
Q15818,0.5438982683982685
Q9GZT8,0.6285000000000001
Q99457,0.47997344322344326
Q9BSH3,0.6746547619047618
Q8IZ57,0.5647813852813852
Q8WVJ2,0.5633571428571429
Q9Y5N5,0.5386587301587302
Q6ZVK8,0.5383690476190477
Q9Y328,0.6163347763347763
A8MXV4,0.5653611111111112
P03915,0.4411135531135531
Q99567,0.6452500000000001
Q9UGF6,0.7994166666666668
Q8NGE8,0.5977409812409813
Q56VL3,0.648361111111111
Q8NGX5,0.6837420634920635
Q8NGK2,0.5310133477633479
Q8NGR4,0.6797371794871794
A6NF89,0.5028149350649351
Q8NG75,0.5963823953823955
Q68BL7,0.5667460317460318
Q93086,0.6020313852813852
Q8NH10,0.6196428571428573
Q96G74,0.5610555555555556
Q9UJX0,0.5325607448107448
P0DN77,0.3826691086691087
Q8NGR3,0.45770238095238097
Q99497,0.48390548340548345
P09466,0.4037777777777778
Q13219,0.48841666666666667
Q9UKS6,0.4304349816849817
Q08174,0.43328166278166264
Q02548,0.5262683150183151
O60330,0.5381305916305916
Q14554,0.44608333333333333
Q7Z3H0,0.4238159340659341
Q5T6S3,0.6493961316461315
Q00169,0.4599365079365079
P15259,0.6215515873015873
P0DJD8,0.40814277389277387
Q8TDX9,0.4131825396825397
Q8TCD6,0.4704284881784882
Q7Z3Z4,0.5062460317460318
Q9UMS5,0.4177445054945054
Q96S96,0.6643571428571429
Q9HBU9,0.3927619047619047
O75864,0.5420540293040292
Q9NRY6,0.46314682539682545
A0A0B4J2F0,0.5671865079365079
Q9Y4D7,0.47647619047619044
Q8N2A8,0.5433333333333333
P19174,0.6072332112332112
O60733,0.4767738095238095
P53350,0.6336547619047619
Q03393,0.6352936507936507
Q15032,0.5771230158730158
O15315,0.5753095238095238
Q56P42,0.5090277777777779
Q9H0N0,0.5588214285714286
Q53S08,0.5187936507936509
Q9UGC6,0.5256547619047619
P62906,0.5289440836940836
P62913,0.5941271506271506
P61254,0.6051190476190476
Q8TDU9,0.5925187590187591
Q9H9Y6,0.5658268398268398
Q92766,0.520047619047619
P10301,0.6191944444444445
P62244,0.6063192640692641
Q9UJJ7,0.5069722222222222
Q8WXA3,0.6385396825396825
Q9UL12,0.39783333333333337
Q96ER3,0.7148333333333332
Q9ULF5,0.5937808302808303
A6NLX3,0.5445347985347985
Q9NWH7,0.5174807692307692
Q14524,0.4768992673992674
Q15464,0.6374875124875123
Q92540,0.5280409035409037
Q13884,0.6429826839826839
Q9H5Y7,0.6773849206349206
O76094,0.4010880230880231
Q9Y5W9,0.7428125763125764
Q9UHQ9,0.5514832112332112
P11055,0.6726439393939394
Q9P2K5,0.6053647186147186
Q96G61,0.5178809523809523
Q96P11,0.5726428571428571
Q86Y26,0.5663531746031746
Q8IXE1,0.5423253968253967
Q8NGD2,0.5433809523809523
Q8NGY2,0.5638809523809524
Q06190,0.49833441558441566
A6NMS3,0.5892380952380953
Q9UKL2,0.5391379731379733
Q9H339,0.5551349206349206
Q8NGZ2,0.6373690476190476
Q8IXM7,0.57575
Q9BVL2,0.6156309523809523
Q8NGP9,0.6762777777777776
Q8NGG0,0.5226020923520924
P32322,0.4490079365079365
P10515,0.5619484126984128
Q5BKU9,0.5831666666666665
Q58A45,0.5673015873015873
Q9NWS1,0.5649960317460317
Q6UXB8,0.6078849206349204
Q96RV3,0.5053492063492064
P56589,0.469602564102564
Q96CS7,0.49929945054945046
Q92824,0.5872254901960785
O43692,0.5447353479853481
O75381,0.5513702686202686
C9JFL3,0.6056031746031746
Q9BRB3,0.5489377289377289
Q96FM1,0.5075515873015873
Q9BY11,0.46364407814407804
Q96LB8,0.5364484126984127
Q9HCN3,0.5767738095238094
Q9NZM6,0.5781108058608059
Q9P0L9,0.5730595238095239
Q8IXK0,0.4817846320346321
Q9UMR5,0.4794047619047619
Q5TYX0,0.41797619047619045
A3QJZ7,0.51925
Q7RTS3,0.44577380952380957
P59190,0.5956584249084249
P50876,0.5062716450216449
Q9NRF8,0.5814274891774892
P51151,0.5977395382395383
Q96D71,0.6186349206349206
Q6WBX8,0.4292460317460317
Q8WWW0,0.5525124320124322
P50120,0.5990714285714285
Q9NS23,0.5753015873015874
Q33E94,0.6393968253968254
Q06587,0.5452034632034632
Q8N8N0,0.6199642857142856
Q9H6Y7,0.5258412698412699
P10153,0.6262920412920413
Q96DB5,0.5784246031746032
Q9GZM3,0.6108189033189034
Q9UNE2,0.6122976190476191
P09651,0.594107142857143
Q92552,0.5491111111111111
Q9BXP2,0.7103567821067823
Q8N697,0.6666349206349206
Q8TCC7,0.49133150183150176
Q86VL8,0.5974145021645022
Q495M3,0.6462976190476192
Q3SY17,0.6258015873015872
Q9UGP8,0.49860370185370184
Q8IY50,0.7236857864357863
O95754,0.6713668831168831
P49908,0.5874141414141413
Q9Y371,0.600304834054834
Q9NUL5,0.545937950937951
Q96PL1,0.5311984126984126
P35247,0.5970108225108226
Q8IUQ4,0.577654761904762
Q6ZV89,0.5361813186813186
Q9UI33,0.5502871572871573
Q9BSE5,0.48670995670995665
O43147,0.6415227272727273
Q92925,0.6037301587301587
Q96EA4,0.5361125541125541
Q13309,0.45380161505161504
O43541,0.46786507936507943
Q8N0S2,0.49869191919191924
Q92537,0.6239581529581529
Q8N6T7,0.5239484126984127
P48431,0.5693863636363636
P31391,0.49723809523809526
Q9BXA5,0.4854292929292929
Q9UBS9,0.6060833333333334
Q9H8K7,0.6471428571428572
P40424,0.5088570596070595
Q9Y5H9,0.5379999999999999
Q9Y5E1,0.5702857142857144
Q9BYU1,0.5431110556110555
O43924,0.6192424242424243
Q9HB20,0.6132777777777778
Q9Y2B2,0.5627747252747253
Q6P3X8,0.4728992673992674
Q9P1W9,0.5962876984126985
Q9HAT8,0.5212142857142857
P15309,0.5067619047619047
P43115,0.5148506493506493
O15018,0.5222380952380952
P23284,0.5766161616161617
Q8TAP8,0.561234126984127
Q16821,0.5027514430014429
Q96QC0,0.5293650793650794
Q96MI6,0.5600595238095238
Q14651,0.6971071428571429
Q6P4A8,0.5702196969696969
Q15147,0.610564935064935
Q9NRZ7,0.5092182539682539
P17980,0.5396697191697192
P0CG20,0.5864181096681096
O75569,0.6834848484848486
P20472,0.6347341269841269
Q86YN6,0.5521217116217118
Q9UIG5,0.55278441003441
O60809,0.5572460317460318
Q96KF2,0.5837499999999998
Q9H4Q3,0.6186587301587302
Q14671,0.5796760461760461
O00232,0.5465091020091021
O60542,0.6680555555555556
Q7Z5L2,0.5473809523809523
Q5HYI8,0.5877292429792429
P49756,0.6404105339105339
Q8TAI7,0.5643452380952381
P54725,0.536265873015873
Q6UW15,0.5054801587301586
Q9HBH5,0.5784764124764125
Q9HBD1,0.4919761904761904
P10826,0.6063863636363636
P10276,0.7796071428571427
A6NK89,0.6966309523809524
O60895,0.7070873015873016
Q96AA3,0.566392857142857
Q15907,0.5495515873015873
Q8IUD2,0.562357142857143
Q6ZV50,0.502
P15918,0.6137564102564103
Q6NW40,0.5648426573426574
Q02161,0.5240873015873015
P49758,0.6211428571428571
P26373,0.5270912698412699
P62241,0.5515000000000001
P82673,0.49126984126984136
Q99500,0.6070357142857142
P28702,0.6244935064935064
Q9Y2P5,0.5776837606837607
P48029,0.6712182539682539
Q14542,0.6045331890331891
P78383,0.5775000000000001
Q9GZN6,0.6210699855699857
Q96CQ1,0.6236666666666667
Q96N87,0.5419722222222224
Q9P283,0.6140292207792207
A0A286YEX9,0.6823484848484849
Q6NUK1,0.5010476190476191
Q8N5G0,0.5896944444444445
Q8N4B1,0.4133293650793651
O95295,0.5580238095238096
Q9H4L7,0.553655622155622
Q5MJ10,0.585309163059163
Q9BQB4,0.5358571428571429
Q99932,0.7062380952380952
Q07889,0.5630302197802197
P51531,0.5976904761904762
Q9Y5M8,0.565936507936508
P22532,0.642238095238095
Q5JXA9,0.7036439393939393
Q13253,0.6359404761904762
Q9BSD7,0.666329365079365
O43929,0.6731547619047621
Q8NGX9,0.5214007936507936
Q15620,0.7554404761904762
Q8NH42,0.5898531746031745
Q8NGB4,0.595251443001443
Q8NGG6,0.5481547619047619
Q5VU65,0.6345396825396824
Q96C36,0.546564713064713
Q9Y2G5,0.6013849206349207
Q8N2R0,0.5140530303030304
Q96A73,0.5821309523809522
P41217,0.6242222222222223
Q16822,0.5325793650793651
Q8TEZ7,0.5361480463980466
P29122,0.574749299719888
Q8IWS0,0.5205411255411255
Q92521,0.6990277777777777
Q3MUY2,0.5418308080808081
Q92535,0.5630793650793651
Q9GZP4,0.7558333333333332
Q9UKJ1,0.7244206349206348
P20142,0.5120912698412698
Q8NG27,0.6378015873015872
P07202,0.6562935675435675
Q96HM7,0.7288787878787878
P05187,0.6387954545454546
P37231,0.606148629148629
Q9P215,0.47653571428571423
Q9ULL4,0.4998701298701298
Q03052,0.5359960317460317
A6NEV1,0.5863015873015872
O00231,0.6594696969696969
Q9ULC3,0.54934126984127
P61018,0.47101282051282056
Q9NP90,0.6334484126984128
Q92930,0.6215039682539683
P57052,0.554484126984127
Q9HAU5,0.7331309523809523
Q9UBG7,0.5911666666666667
Q96IC2,0.6271935286935286
Q9BQ08,0.5882236652236652
Q99969,0.6513333333333332
Q15283,0.5548051948051946
Q8NHQ8,0.4871085858585858
P10114,0.530515873015873
P40937,0.5527478354978356
Q9H310,0.5839577922077922
Q9NX52,0.5738836163836164
P35268,0.48504761904761906
P36578,0.5817948717948718
Q9UHA3,0.7466785714285716
Q9H777,0.7637499999999998
Q01974,0.6739166666666666
Q9P2E9,0.48610028860028853
P15880,0.462968253968254
Q5TD94,0.5586269841269842
Q9Y3D3,0.5837777777777778
Q52WX2,0.5681298701298703
Q9Y6B6,0.5996666666666667
Q9Y3Z3,0.6634841269841268
Q6YBV0,0.6139859307359307
Q9H9B4,0.6306919191919192
Q96NL6,0.6321904761904761
Q08648,0.6077222222222222
Q07699,0.5891349206349207
P0DL12,0.7308849206349205
A0A096LP01,0.49211904761904757
Q9H5K3,0.6231071428571429
Q9UPN6,0.552
Q9H7N4,0.43909090909090914
Q12770,0.5547619047619047
Q9UNP4,0.46447619047619054
P57086,0.49410714285714297
Q969W0,0.6449166666666667
O15042,0.591787518037518
Q9H9C1,0.6707738095238095
Q01892,0.5291666666666667
Q96T83,0.518502442002442
Q9NS25,0.6403333333333333
P22528,0.6279253246753248
P35712,0.5859403096903097
Q9BWU0,0.6140387667887667
Q96NK8,0.6405
Q8NC67,0.5589603174603174
Q8TAT5,0.4939401154401154
Q9NVZ3,0.481734126984127
A6NFY4,0.5057063492063492
Q86UT6,0.5158373015873017
Q9Y3R4,0.5679087301587301
O00567,0.6318333333333332
P51843,0.474096681096681
Q9H7Z3,0.6402857142857141
P57740,0.5365569985569985
Q8WV74,0.5883333333333334
Q12769,0.5754642857142857
P49790,0.44088239538239543
O14931,0.5654960317460318
P80303,0.6116150793650793
Q9NPB1,0.6305039682539683
Q8N1F7,0.5744514652014652
A6ND48,0.6418876956376957
A6NKK0,0.5275448717948718
Q96R54,0.5321269841269841
A6NM03,0.6074404761904763
